Rel;0.013763428
Rel;0.0116119385
Rel;0.009490967
Rel;0.007385254
Rel;0.0053253174
Rel;0.0032958984
Rel;0.0012817383
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
Idl;0
